num_MesAno;nom_Cidade;nom_AreaTelefonica;qtd_Acessos;nom_EscritorioServico;CRITICIDADE;
62025;CAMPINAS;SB;7.710;;;
62025;CAMPINAS;SG;2.632;;;
62025;CAMPINAS;SL;2.779;;;
62025;CAMPINAS;SS;3.854;;;
62025;CAMPINAS;TK;2;;;
62025;CAMPINAS;TQ;8.641;;;
62025;CAMPINAS;VC;6.618;;;
62025;CAMPINAS;VT;8.216;;;
62025;CAMPO LIMPO PAULISTA;#;1;JUNDIAI;;
62025;CAMPO LIMPO PAULISTA;MS;5.000;JUNDIAI;;
62025;CAMPOS DO JORDAO;AB;2.869;SJ CAMPOS;;
62025;CAMPOS DO JORDAO;ER;1.627;SJ CAMPOS;;
62025;CAMPOS DO JORDAO;GZ;1;SJ CAMPOS;;
62025;CAMPOS DO JORDAO;IA;2;SJ CAMPOS;;
62025;CAMPOS DO JORDAO;JD;2;SJ CAMPOS;;
62025;CAMPOS DO JORDAO;NI;1;SJ CAMPOS;;
62025;CAMPOS DO JORDAO;VE;7;SJ CAMPOS;;
62025;CAPIVARI;IP;4;;;
62025;CAPIVARI;PF;2.301;;;
62025;CARAGUATATUBA;AA;3.955;SJ CAMPOS;;
62025;CARAGUATATUBA;MG;1.677;SJ CAMPOS;;
62025;CARAGUATATUBA;MK;1.169;SJ CAMPOS;;
62025;CARAGUATATUBA;PN;1.675;SJ CAMPOS;;
62025;CARAPICUIBA;AD;6.922;;;
62025;CARAPICUIBA;AT;6.964;;;
62025;CARAPICUIBA;CA;8.960;;;
62025;CARAPICUIBA;VD;14.240;;;
62025;CARAPICUIBA;VI;2.441;;;
62025;CATANDUVA;RB;8.776;;;
62025;COSMOPOLIS;JG;1;;;
62025;COSMOPOLIS;MC;4.607;;;
62025;COTIA;CI;12.659;;;
62025;COTIA;CT;1.698;;;
62025;COTIA;GJ;9.746;;;
62025;CRAVINHOS;CB;21;;;
62025;CRUZEIRO;#;1;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_BINA;1;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_G1D23;1;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_G1I16;2;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_G1I40;1;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_G1I42;1;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_G1M10;1;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_G1M11;256;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_G1M19;701;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_G1M45;2;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_G1N58;1;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_O1A1E;1;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_O1A1F;1;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_O1A61;1;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_O1A75;7;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_O1A76;8;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_O1A77;2;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_O1A78;4;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_O1A79;4;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_O1A80;1;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_O1A81;2;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_O1A82;2;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_O1C27;11;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_O1D30;1;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_O1T03;1;SJ CAMPOS;;
62025;CRUZEIRO;DFBSA_O1V21;9;SJ CAMPOS;;
62025;CRUZEIRO;;103;SJ CAMPOS;;
62025;CRUZEIRO;NR;3.567;SJ CAMPOS;;
62025;DESCALVADO;IA;4;;;
62025;DESCALVADO;OG;1.558;;;
62025;DRACENA;RB;1.690;;;
62025;EMBU DAS ARTES;CV;4;;;
62025;EMBU DAS ARTES;EB;7.390;;;
62025;EMBU DAS ARTES;PI;10.487;;;
62025;EMBU GUACU;EG;3.106;;;
62025;EMBU GUACU;PF;1;;;
62025;ESPIRITO SANTO DO PINHAL;JB;2.191;;;
62025;ESPIRITO SANTO DO PINHAL;JI;4;;;
62025;FERNANDOPOLIS;GS;2.183;;;
62025;FERNANDOPOLIS;RD;1;;;
62025;FRANCA;CE;5.636;;;
62025;FRANCA;CS;1;;;
62025;FRANCA;DS;1;;;
62025;FRANCA;PM;5.693;;;
62025;GARCA;RB;1.564;;;
62025;GUARARAPES;#;1;;;
62025;GUARARAPES;MP;1.532;;;
62025;GUARATINGUETA;MF;6.062;SJ CAMPOS;;
62025;GUARATINGUETA;NG;4.733;SJ CAMPOS;;
62025;HORTOLANDIA;HT;15.618;;;
62025;HORTOLANDIA;SC;11.032;;;
62025;IBIUNA;GF;2;;;
62025;IBIUNA;VI;679;;;
62025;ILHABELA;#;1;SJ CAMPOS;;
62025;ILHABELA;BV;1.799;SJ CAMPOS;;
62025;ILHABELA;DT;1;SJ CAMPOS;;
62025;ILHABELA;FM;1.044;SJ CAMPOS;;
62025;ILHABELA;PF;2;SJ CAMPOS;;
62025;ILHABELA;RP;3.341;SJ CAMPOS;;
62025;ILHABELA;SM;1;SJ CAMPOS;;
62025;INDAIATUBA;#;2;;;
62025;INDAIATUBA;DP;31.058;;;
62025;INDAIATUBA;IV;2.948;;;
62025;INDAIATUBA;ML;1;;;
62025;INDAIATUBA;MR;10.929;;;
62025;ITAPECERICA DA SERRA;CM;1.080;;;
62025;ITAPECERICA DA SERRA;IS;6.072;;;
62025;ITAPETININGA;#;1;;;
62025;ITAPETININGA;PT;4.268;;;
62025;ITAPETININGA;QB;9.266;;;
62025;ITAPEVA;MP;3.723;;;
62025;ITAPEVI;AB;2.011;;;
62025;ITAPEVI;IV;13.595;;;
62025;ITAPEVI;QE;170;;;
62025;ITAPIRA;BR;3.419;;;
62025;ITAPOLIS;JI;7;;;
62025;ITAPOLIS;JS;1.957;;;
62025;ITATIBA;CS;17.772;JUNDIAI;;
62025;ITATIBA;MD;440;JUNDIAI;;
62025;ITU;CC;513;JUNDIAI;;
62025;ITU;DL;1;JUNDIAI;;
62025;ITU;FP;8.879;JUNDIAI;;
62025;ITU;PI;194;JUNDIAI;;
62025;ITU;RT;7.373;JUNDIAI;;
62025;ITUPEVA;#;2;JUNDIAI;;
62025;ITUPEVA;AM;1;JUNDIAI;;
62025;ITUPEVA;CF;807;JUNDIAI;;
62025;ITUPEVA;CX;4.355;JUNDIAI;;
62025;ITUPEVA;GU;209;JUNDIAI;;
62025;ITUPEVA;IA;1;JUNDIAI;;
62025;ITUPEVA;VI;1;JUNDIAI;;
62025;JABOTICABAL;SS;4.926;;;
62025;JACAREI;CF;8.483;SJ CAMPOS;;
62025;JACAREI;JM;18.241;SJ CAMPOS;;
62025;JACAREI;LN;2.606;SJ CAMPOS;;
62025;JAGUARIUNA;AE;4.972;;;
62025;JALES;RC;2.142;;;
62025;JANDIRA;JA;8.268;;;
62025;JANDIRA;SF;4.750;;;
62025;JAU;#;1;;;
62025;JAU;AG;13.120;;;
62025;JAU;SZ;566;;;
62025;JUNDIAI;BJ;12.859;JUNDIAI;;
62025;JUNDIAI;CB;3.496;JUNDIAI;;
62025;JUNDIAI;EM;6;JUNDIAI;;
62025;JUNDIAI;GC;15.628;JUNDIAI;;
62025;JUNDIAI;HB;3.829;JUNDIAI;;
62025;JUNDIAI;RA;1;JUNDIAI;;
62025;JUNDIAI;TN;56;JUNDIAI;;
62025;JUNDIAI;VI;19.542;JUNDIAI;;
62025;JUNDIAI;VP;3.769;JUNDIAI;;
62025;JUQUITIBA;JQ;460;;;
62025;LEME;AM;4.311;;;
62025;LEME;BO;312;;;
62025;LENCOIS PAULISTA;GP;5.013;;;
62025;LIMEIRA;#;1;;;
62025;LIMEIRA;CG;19.158;;;
62025;LIMEIRA;;0;;;
62025;LINS;SS;3.505;;;
62025;LORENA;VA;2.872;SJ CAMPOS;;
62025;LOUVEIRA;RK;1.421;;;
62025;LOUVEIRA;SA;415;;;
62025;MAIRINQUE;MQ;2.425;;;
62025;MAIRINQUE;PF;1;;;
62025;MAIRINQUE;PO;2.057;;;
62025;MAIRIPORA;AT;1;JUNDIAI;;
62025;MAIRIPORA;CE;1;JUNDIAI;;
62025;MAIRIPORA;CL;187;JUNDIAI;;
62025;MAIRIPORA;CP;520;JUNDIAI;;
62025;MAIRIPORA;GZ;2;JUNDIAI;;
62025;MAIRIPORA;JM;3;JUNDIAI;;
62025;MAIRIPORA;;1;JUNDIAI;;
62025;MAIRIPORA;PL;2;JUNDIAI;;
62025;MAIRIPORA;PP;3.402;JUNDIAI;;
62025;MAIRIPORA;PS;2;JUNDIAI;;
62025;MAIRIPORA;RB;7;JUNDIAI;;
62025;MAIRIPORA;SF;1;JUNDIAI;;
62025;MAIRIPORA;SI;2;JUNDIAI;;
62025;MAIRIPORA;SM;8;JUNDIAI;;
62025;MAIRIPORA;TP;2.601;JUNDIAI;;
62025;MAIRIPORA;VL;1;JUNDIAI;;
62025;MARILIA;DI;3.730;;;
62025;MARILIA;JA;11.897;;;
62025;MARILIA;PN;778;;;
62025;MARILIA;SR;3.933;;;
62025;MATAO;#;1;;;
62025;MATAO;MO;4.664;;;
62025;MIRASSOL;SP;1.479;;;
62025;MOCOCA;RB;2.156;;;
62025;MOGI GUAÇU;HC;3.786;;;
62025;MOGI GUACU;#;1;;;
62025;MOGI GUACU;HC;9.146;;;
62025;MOGI MIRIM;PJ;9.362;;;
62025;MONTE MOR;JF;136;;;
62025;NOVA ODESSA;JP;5.209;;;
62025;OLIMPIA;OL;2.798;;;
62025;OSASCO;#;2;;;
62025;OSASCO;MK;2.402;;;
62025;OSASCO;OS;30.575;;;
62025;OSASCO;QT;10.281;;;
62025;OSASCO;RO;20.746;;;
62025;OSASCO;SN;33.621;;;
62025;OSVALDO CRUZ;EK;1.503;;;
62025;OURINHOS;MP;7.043;;;
62025;PARAGUACU PAULISTA;PG;1.008;;;
62025;PAULINIA;DS;10.515;;;
62025;PAULINIA;EE;1.427;;;
62025;PAULINIA;ML;3.741;;;
62025;PEDERNEIRAS;PN;1.867;;;
62025;PEDREIRA;AP;1.404;;;
62025;PEDREIRA;IP;1;;;
62025;PENAPOLIS;LO;1.732;;;
62025;PEREIRA BARRETO;PM;1.169;;;
62025;PINDAMONHANGABA;LM;7.125;SJ CAMPOS;;
62025;PINDAMONHANGABA;MC;1.367;SJ CAMPOS;;
62025;PIRACICABA;DR;6.377;;;
62025;PIRACICABA;JE;12.683;;;
62025;PIRACICABA;;0;;;
62025;PIRACICABA;PI;15.640;;;
62025;PIRACICABA;PJ;2.674;;;
62025;PIRACICABA;ST;3.070;;;
62025;PIRACICABA;VR;6.811;;;
62025;PIRASSUNUNGA;GO;4.326;;;
62025;PIRATININGA;RG;280;;;
62025;PORTO FELIZ;BO;110;;;
62025;PORTO FELIZ;PF;5.057;;;
62025;PRESIDENTE PRUDENTE;BG;4.313;;;
62025;PRESIDENTE PRUDENTE;PS;2.426;;;
62025;PRESIDENTE PRUDENTE;RB;11.756;;;
62025;PRESIDENTE PRUDENTE;SG;4.279;;;
62025;RIBEIRAO PRETO;#;5;;;
62025;RIBEIRAO PRETO;AN;3.508;;;
62025;RIBEIRAO PRETO;BP;2.752;;;
62025;RIBEIRAO PRETO;CE;795;;;
62025;RIBEIRAO PRETO;DB;1.822;;;
62025;RIBEIRAO PRETO;GC;7.144;;;
62025;RIBEIRAO PRETO;IA;1;;;
62025;RIBEIRAO PRETO;IR;6.131;;;
62025;RIBEIRAO PRETO;JF;4;;;
62025;RIBEIRAO PRETO;LE;7.809;;;
62025;RIBEIRAO PRETO;LG;8.384;;;
62025;RIBEIRAO PRETO;NO;7.755;;;
62025;RIBEIRAO PRETO;NR;2.562;;;
62025;RIBEIRAO PRETO;OE;6.988;;;
62025;RIBEIRAO PRETO;PE;1;;;
62025;RIBEIRAO PRETO;PF;1;;;
62025;RIBEIRAO PRETO;QF;1.887;;;
62025;RIBEIRAO PRETO;RV;514;;;
62025;RIBEIRAO PRETO;SL;11.981;;;
62025;RIBEIRAO PRETO;SO;5.278;;;
62025;RIBEIRAO PRETO;VT;1.273;;;
62025;RIO CLARO;AD;12.043;;;
62025;RIO CLARO;JF;3.419;;;
62025;SALTO;NJ;17.018;JUNDIAI;;
62025;SANTA BARBARA D OESTE;DC;9.894;;;
62025;SANTA BARBARA D OESTE;JM;4.597;;;
62025;SANTA CRUZ DO RIO PARDO;MB;623;;;
62025;SANTANA DE PARNAIBA;AP;8.287;;;
62025;SANTANA DE PARNAIBA;CB;367;;;
62025;SANTANA DE PARNAIBA;CL;330;;;
62025;SANTANA DE PARNAIBA;DV;439;;;
62025;SANTANA DE PARNAIBA;SP;2.865;;;
62025;SANTANA DE PARNAIBA;VN;818;;;
62025;SAO CARLOS;AE;5.128;;;
62025;SAO CARLOS;FL;79;;;
62025;SAO CARLOS;GE;3.535;;;
62025;SAO CARLOS;NJ;18.720;;;
62025;SAO CARLOS;VP;4.067;;;
62025;SAO JOAO DA BOA VISTA;CB;26;;;
62025;SAO JOAO DA BOA VISTA;CS;9.505;;;
62025;SAO JOAO DA BOA VISTA;PD;2;;;
62025;SAO JOSE DO RIO PARDO;FG;3.918;;;
62025;SAO JOSE DO RIO PARDO;GU;1;;;
62025;SAO JOSE DO RIO PARDO;SS;1;;;
62025;SAO JOSE DO RIO PRETO;BV;1.249;;;
62025;SAO JOSE DO RIO PRETO;EL;11.886;;;
62025;SAO JOSE DO RIO PRETO;MC;18.510;;;
62025;SAO JOSE DO RIO PRETO;RD;15.214;;;
62025;SAO JOSE DO RIO PRETO;VS;12.490;;;
62025;SAO JOSE DO RIO PRETO;VT;4.791;;;
62025;SAO JOSE DOS CAMPOS;BE;5.939;SJ CAMPOS;;
62025;SAO JOSE DOS CAMPOS;CA;5.740;SJ CAMPOS;;
62025;SAO JOSE DOS CAMPOS;EM;3.500;SJ CAMPOS;;
62025;SAO JOSE DOS CAMPOS;JS;27.815;SJ CAMPOS;;
62025;SAO JOSE DOS CAMPOS;NH;4.402;SJ CAMPOS;;
62025;SAO JOSE DOS CAMPOS;PT;6.388;SJ CAMPOS;;
62025;SAO JOSE DOS CAMPOS;RH;36.275;SJ CAMPOS;;
62025;SAO JOSE DOS CAMPOS;TT;17.645;SJ CAMPOS;;
62025;SAO JOSE DOS CAMPOS;UR;4.174;SJ CAMPOS;;
62025;SAO ROQUE;CG;1;;;
62025;SAO ROQUE;PC;212;;;
62025;SAO ROQUE;SR;5.238;;;
62025;SAO SEBASTIAO;AC;1.732;SJ CAMPOS;;
62025;SAO SEBASTIAO;BA;105;SJ CAMPOS;;
62025;SAO SEBASTIAO;BC;347;SJ CAMPOS;;
62025;SAO SEBASTIAO;BO;2.284;SJ CAMPOS;;
62025;SAO SEBASTIAO;BU;342;SJ CAMPOS;;
62025;SAO SEBASTIAO;FP;352;SJ CAMPOS;;
62025;SAO SEBASTIAO;MR;1.059;SJ CAMPOS;;
62025;SAO SEBASTIAO;PB;625;SJ CAMPOS;;
62025;SAO SEBASTIAO;PJ;1.087;SJ CAMPOS;;
62025;SAO SEBASTIAO;TQ;1;SJ CAMPOS;;
62025;SERTAOZINHO;CS;9.937;;;
62025;SOROCABA;#;4;;;
62025;SOROCABA;AP;7.886;;;
62025;SOROCABA;AS;16.363;;;
62025;SOROCABA;AT;8.548;;;
62025;SOROCABA;CA;6.084;;;
62025;SOROCABA;CD;2.150;;;
62025;SOROCABA;CR;18.451;;;
62025;SOROCABA;ED;2.179;;;
62025;SUMARE;AR;10.596;;;
62025;SUMARE;NZ;15.180;;;
62025;SUMARE;PS;1.194;;;
62025;TABOAO DA SERRA;#;1;;;
62025;TABOAO DA SERRA;TA;21.007;;;
62025;TABOAO DA SERRA;TK;17.757;;;
62025;TATUI;TI;4.729;;;
62025;TAUBATE;#;2;SJ CAMPOS;;
62025;TAUBATE;AM;26.839;SJ CAMPOS;;
62025;TAUBATE;IN;3.052;SJ CAMPOS;;
62025;TAUBATE;QM;1.481;SJ CAMPOS;;
62025;TAUBATE;RB;1;SJ CAMPOS;;
62025;TAUBATE;SJ;3.442;SJ CAMPOS;;
62025;TAUBATE;SPTTE_;1;SJ CAMPOS;;
62025;TIETE;RR;5;;;
62025;TIETE;TT;2.359;;;
62025;TREMEMBE;SB;2.252;SJ CAMPOS;;
62025;TUPA;RC;4.199;;;
62025;UBATUBA;EM;2;SJ CAMPOS;;
62025;UBATUBA;IT;5;SJ CAMPOS;;
62025;UBATUBA;LG;63;SJ CAMPOS;;
62025;UBATUBA;LZ;898;SJ CAMPOS;;
62025;UBATUBA;MA;55;SJ CAMPOS;;
62025;UBATUBA;PG;316;SJ CAMPOS;;
62025;UBATUBA;TG;3.620;SJ CAMPOS;;
62025;VALINHOS;IA;21.254;;;
62025;VALINHOS;VV;1.610;;;
62025;VARZEA PAULISTA;AS;4.727;JUNDIAI;;
62025;VINHEDO;CA;694;;;
62025;VINHEDO;DI;20;;;
62025;VINHEDO;PF;1;;;
62025;VINHEDO;PU;1;;;
62025;VINHEDO;SA;1;;;
62025;VINHEDO;SD;13.815;;;
62025;VINHEDO;VA;856;;;
62025;VOTORANTIM;AF;7.539;;;
62025;VOTORANTIM;PJ;1.157;;;
62025;VOTUPORANGA;RP;4.737;;;
72025;ADAMANTINA;EC;1.540;;;
72025;AMERICANA;#;1;;;
72025;AMERICANA;PN;2.129;;;
72025;AMERICANA;PZ;598;;;
72025;AMERICANA;SV;8.635;;;
72025;AMERICANA;XN;20.929;;;
72025;AMERICO BRASILIENSE;FN;1.565;;;
72025;AMPARO;LR;3.492;;;
72025;ANDRADINA;AD;1.082;;;
72025;APARECIDA;CT;1.348;SJ CAMPOS;;
72025;ARACARIGUAMA;VO;63;;;
72025;ARACATUBA;#;1;;;
72025;ARACATUBA;ES;2.457;;;
72025;ARACATUBA;XN;19.608;;;
72025;ARACOIABA DA SERRA;AS;1;;;
72025;ARACOIABA DA SERRA;DR;1.086;;;
72025;ARACOIABA DA SERRA;DT;2;;;
72025;ARACOIABA DA SERRA;IP;616;;;
72025;ARACOIABA DA SERRA;PI;1;;;
72025;ARACOIABA DA SERRA;SM;1;;;
72025;ARARAQUARA;AD;531;;;
72025;ARARAQUARA;FI;2.970;;;
72025;ARARAQUARA;JI;1.952;;;
72025;ARARAQUARA;VX;394;;;
72025;ARARAS;JM;8.102;;;
72025;ARTUR NOGUEIRA;DC;1.831;;;
72025;ASSIS;RP;8.177;;;
72025;ATIBAIA;#;1;JUNDIAI;;
72025;ATIBAIA;BT;1;JUNDIAI;;
72025;ATIBAIA;MR;173;JUNDIAI;;
72025;ATIBAIA;PA;293;JUNDIAI;;
72025;ATIBAIA;SJ;15.283;JUNDIAI;;
72025;AVARE;SC;5.337;;;
72025;BARRA BONITA;RC;2.824;;;
72025;BARRETOS;BR;3.285;;;
72025;BARUERI;#;2;;;
72025;BARUERI;AL;15.212;;;
72025;BARUERI;AS;2.111;;;
72025;BARUERI;BA;14.327;;;
72025;BARUERI;CN;5.829;;;
72025;BARUERI;JS;6.205;;;
72025;BAURU;#;2;;;
72025;BAURU;AC;12.707;;;
72025;BAURU;CE;3.269;;;
72025;BAURU;IN;3.675;;;
72025;BAURU;RE;6.670;;;
72025;BAURU;SPBRU_;1;;;
72025;BAURU;VA;3.074;;;
72025;BAURU;VF;3.417;;;
72025;BEBEDOURO;JM;2.196;;;
72025;BIRIGUI;BC;4.908;;;
72025;BOITUVA;AB;3.212;;;
72025;BOITUVA;CT;771;;;
72025;BOTUCATU;JP;13.546;;;
72025;BRAGANCA PAULISTA;#;1;JUNDIAI;;
72025;BRAGANCA PAULISTA;AV;2.609;JUNDIAI;;
72025;BRAGANCA PAULISTA;DN;3.014;JUNDIAI;;
72025;BRAGANCA PAULISTA;SC;11.887;JUNDIAI;;
72025;CABREUVA;CM;13;JUNDIAI;;
72025;CABREUVA;JC;1.814;JUNDIAI;;
72025;CACAPAVA;MI;6.595;SJ CAMPOS;;
72025;CAIEIRAS;AC;1.308;JUNDIAI;;
72025;CAIEIRAS;JL;223;JUNDIAI;;
72025;CAJAMAR;CJ;639;JUNDIAI;;
72025;CAJAMAR;JN;2.716;JUNDIAI;;
72025;CAJAMAR;PV;5.817;JUNDIAI;;
72025;CAMPINAS;#;6;;;
72025;CAMPINAS;AL;1.779;;;
72025;CAMPINAS;AM;1.141;;;
72025;CAMPINAS;BD;2.974;;;
72025;CAMPINAS;BE;3.226;;;
72025;CAMPINAS;BG;4.886;;;
72025;CAMPINAS;BV;1.868;;;
72025;CAMPINAS;CB;22.459;;;
72025;CAMPINAS;CE;15.321;;;
72025;CAMPINAS;CL;18.227;;;
72025;CAMPINAS;CT;13.372;;;
72025;CAMPINAS;DL;3.699;;;
72025;CAMPINAS;JO;12.249;;;
72025;CAMPINAS;MD;2.443;;;
72025;CAMPINAS;;3.823;;;
72025;CAMPINAS;OV;6.391;;;
72025;CAMPINAS;SB;7.835;;;
72025;CAMPINAS;SG;2.675;;;
72025;CAMPINAS;SL;2.823;;;
72025;CAMPINAS;SS;3.916;;;
72025;CAMPINAS;TK;2;;;
72025;CAMPINAS;TQ;8.782;;;
72025;CAMPINAS;VC;6.726;;;
72025;CAMPINAS;VT;8.349;;;
72025;CAMPO LIMPO PAULISTA;#;1;JUNDIAI;;
72025;CAMPO LIMPO PAULISTA;MS;5.082;JUNDIAI;;
72025;CAMPOS DO JORDAO;AB;2.916;SJ CAMPOS;;
72025;CAMPOS DO JORDAO;ER;1.654;SJ CAMPOS;;
72025;CAMPOS DO JORDAO;GZ;1;SJ CAMPOS;;
72025;CAMPOS DO JORDAO;IA;2;SJ CAMPOS;;
72025;CAMPOS DO JORDAO;JD;2;SJ CAMPOS;;
72025;CAMPOS DO JORDAO;NI;1;SJ CAMPOS;;
72025;CAMPOS DO JORDAO;VE;7;SJ CAMPOS;;
72025;CAPIVARI;IP;4;;;
72025;CAPIVARI;PF;2.338;;;
72025;CARAGUATATUBA;AA;4.019;SJ CAMPOS;;
72025;CARAGUATATUBA;MG;1.704;SJ CAMPOS;;
72025;CARAGUATATUBA;MK;1.188;SJ CAMPOS;;
72025;CARAGUATATUBA;PN;1.702;SJ CAMPOS;;
72025;CARAPICUIBA;AD;7.034;;;
72025;CARAPICUIBA;AT;7.076;;;
72025;CARAPICUIBA;CA;9.105;;;
72025;CARAPICUIBA;VD;14.471;;;
72025;CARAPICUIBA;VI;2.481;;;
72025;CATANDUVA;RB;8.918;;;
72025;COSMOPOLIS;JG;1;;;
72025;COSMOPOLIS;MC;4.682;;;
72025;COTIA;CI;12.864;;;
72025;COTIA;CT;1.725;;;
72025;COTIA;GJ;9.904;;;
72025;CRAVINHOS;CB;21;;;
72025;CRUZEIRO;#;1;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_BINA;1;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_G1D23;1;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_G1I16;2;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_G1I40;1;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_G1I42;1;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_G1M10;1;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_G1M11;261;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_G1M19;713;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_G1M45;2;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_G1N58;1;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_O1A1E;1;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_O1A1F;1;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_O1A61;1;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_O1A75;7;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_O1A76;8;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_O1A77;2;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_O1A78;4;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_O1A79;4;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_O1A80;1;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_O1A81;2;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_O1A82;2;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_O1C27;11;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_O1D30;1;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_O1T03;1;SJ CAMPOS;;
72025;CRUZEIRO;DFBSA_O1V21;9;SJ CAMPOS;;
72025;CRUZEIRO;;105;SJ CAMPOS;;
72025;CRUZEIRO;NR;3.626;SJ CAMPOS;;
72025;DESCALVADO;IA;4;;;
72025;DESCALVADO;OG;1.584;;;
72025;DRACENA;RB;1.718;;;
72025;EMBU DAS ARTES;CV;4;;;
72025;EMBU DAS ARTES;EB;7.510;;;
72025;EMBU DAS ARTES;PI;10.657;;;
72025;EMBU GUACU;EG;3.157;;;
72025;EMBU GUACU;PF;1;;;
72025;ESPIRITO SANTO DO PINHAL;JB;2.227;;;
72025;ESPIRITO SANTO DO PINHAL;JI;4;;;
72025;FERNANDOPOLIS;GS;2.219;;;
72025;FERNANDOPOLIS;RD;1;;;
72025;FRANCA;CE;5.728;;;
72025;FRANCA;CS;1;;;
72025;FRANCA;DS;1;;;
72025;FRANCA;PM;5.785;;;
72025;GARCA;RB;1.589;;;
72025;GUARARAPES;#;1;;;
72025;GUARARAPES;MP;1.557;;;
72025;GUARATINGUETA;MF;6.161;SJ CAMPOS;;
72025;GUARATINGUETA;NG;4.809;SJ CAMPOS;;
72025;HORTOLANDIA;HT;15.871;;;
72025;HORTOLANDIA;SC;11.211;;;
72025;IBIUNA;GF;2;;;
72025;IBIUNA;VI;690;;;
72025;ILHABELA;#;1;SJ CAMPOS;;
72025;ILHABELA;BV;1.828;SJ CAMPOS;;
72025;ILHABELA;DT;1;SJ CAMPOS;;
72025;ILHABELA;FM;1.061;SJ CAMPOS;;
72025;ILHABELA;PF;2;SJ CAMPOS;;
72025;ILHABELA;RP;3.395;SJ CAMPOS;;
72025;ILHABELA;SM;1;SJ CAMPOS;;
72025;INDAIATUBA;#;2;;;
72025;INDAIATUBA;DP;31.562;;;
72025;INDAIATUBA;IV;2.997;;;
72025;INDAIATUBA;ML;1;;;
72025;INDAIATUBA;MR;11.107;;;
72025;ITAPECERICA DA SERRA;CM;1.097;;;
72025;ITAPECERICA DA SERRA;IS;6.171;;;
72025;ITAPETININGA;#;1;;;
72025;ITAPETININGA;PT;4.337;;;
72025;ITAPETININGA;QB;9.417;;;
72025;ITAPEVA;MP;3.783;;;
72025;ITAPEVI;AB;2.044;;;
72025;ITAPEVI;IV;13.816;;;
72025;ITAPEVI;QE;173;;;
72025;ITAPIRA;BR;3.475;;;
72025;ITAPOLIS;JI;7;;;
72025;ITAPOLIS;JS;1.989;;;
72025;ITATIBA;CS;18.060;JUNDIAI;;
72025;ITATIBA;MD;448;JUNDIAI;;
72025;ITU;CC;521;JUNDIAI;;
72025;ITU;DL;1;JUNDIAI;;
72025;ITU;FP;9.023;JUNDIAI;;
72025;ITU;PI;197;JUNDIAI;;
72025;ITU;RT;7.492;JUNDIAI;;
72025;ITUPEVA;#;2;JUNDIAI;;
72025;ITUPEVA;AM;1;JUNDIAI;;
72025;ITUPEVA;CF;820;JUNDIAI;;
72025;ITUPEVA;CX;4.425;JUNDIAI;;
